fid,Locale,SA1 Main Code,SA1 7 Digit Code,SA2 Main Code,SA2 5 Digit Code,SA2 Name
9735,sydney,12101140036,1140036,121011400,11400,Lane Cove - Greenwich
9736,sydney,12702151301,1151301,127021513,11513,Canley Vale - Canley Heights
9737,sydney,12303144726,1144726,123031447,11447,Picton - Tahmoor - Buxton
9738,sydney,12102140321,1140321,121021403,11403,Asquith - Mount Colah
9739,sydney,12102140405,1140405,121021404,11404,Berowra - Brooklyn - Cowan
9740,sydney,12102157730,1157730,121021577,11577,Hornsby - East
9741,sydney,12103140721,1140721,121031407,11407,Gordon - Killara
9742,sydney,12103140742,1140742,121031407,11407,Gordon - Killara
9743,sydney,12103141137,1141137,121031411,11411,Turramurra
9744,sydney,12602149820,1149820,126021498,11498,Gladesville - Huntleys Point
9745,sydney,12405158009,1158009,124051580,11580,Colyton - Oxley Park
9746,sydney,11504130234,1130234,115041302,11302,Rouse Hill - Beaumont Hills
9747,sydney,11602131017,1131017,116021310,11310,Parklea - Kellyville Ridge
9748,sydney,12401145305,1145305,124011453,11453,Lawson - Hazelbrook - Linden
9749,sydney,12202142337,1142337,122021423,11423,Warriewood - Mona Vale
9750,sydney,11903136829,1136829,119031368,11368,Hurstville
9751,sydney,12203142656,1142656,122031426,11426,Dee Why - North Curl Curl
9752,sydney,11603131602,1131602,116031316,11316,Lethbridge Park - Tregear
9753,sydney,11603131646,1131646,116031316,11316,Lethbridge Park - Tregear
9754,sydney,11901157105,1157105,119011571,11571,Bankstown - North
9755,sydney,10201103214,1103214,102011032,11032,Gosford - Springfield
9756,sydney,12001138315,1138315,120011383,11383,Concord - Mortlake - Cabarita
9757,sydney,12602150318,1150318,126021503,11503,West Ryde - Meadowbank
9758,sydney,10201103206,1103206,102011032,11032,Gosford - Springfield
9759,sydney,10202105716,1105716,102021057,11057,Wyong
9760,sydney,12802153403,1153403,128021534,11534,Illawong - Alfords Point
9761,sydney,12802153418,1153418,128021534,11534,Illawong - Alfords Point
9762,sydney,12001138648,1138648,120011386,11386,Five Dock - Abbotsford
9763,sydney,12602149902,1149902,126021499,11499,Hunters Hill - Woolwich
9764,sydney,11601130408,1130408,116011304,11304,Blacktown (North) - Marayong
9765,sydney,11603131407,1131407,116031314,11314,Glendenning - Dean Park
9766,sydney,11902136633,1136633,119021366,11366,Punchbowl
9767,sydney,11902157321,1157321,119021573,11573,Lakemba
9768,sydney,11901135838,1135838,119011358,11358,Padstow
9769,sydney,10202105322,1105322,102021053,11053,The Entrance
9770,sydney,11801134134,1134134,118011341,11341,Bondi Junction - Waverly
9771,sydney,11802156803,1156803,118021568,11568,Maroubra - West
9772,sydney,11702132618,1132618,117021326,11326,Marrickville
9773,sydney,11703133801,1133801,117031338,11338,Waterloo - Beaconsfield
9774,sydney,10202104619,1104619,102021046,11046,Budgewoi - Buff Point - Halekulani
9775,sydney,11501155705,1155705,115011557,11557,Castle Hill - West
9776,sydney,11602156341,1156341,116021563,11563,Quakers Hill
9777,sydney,12401145023,1145023,124011450,11450,Blaxland - Warrimoo - Lapstone
9778,sydney,12401145047,1145047,124011450,11450,Blaxland - Warrimoo - Lapstone
9779,sydney,12403145802,1145802,124031458,11458,Castlereagh - Cranebrook
9780,sydney,12702151342,1151342,127021513,11513,Canley Vale - Canley Heights
9781,sydney,12703152344,1152344,127031523,11523,Chipping Norton - Moorebank
9782,sydney,12801152903,1152903,128011529,11529,Gymea - Grays Point
9783,sydney,12801160221,1160221,128011602,11602,Caringbah
9784,sydney,12502147637,1147637,125021476,11476,Carlingford
9785,sydney,12504149226,1149226,125041492,11492,Parramatta - Rosehill
9786,sydney,12302144023,1144023,123021440,11440,Ingleburn - Denham Court
9787,sydney,11902136317,1136317,119021363,11363,Canterbury (South) - Campsie
9788,sydney,11802134846,1134846,118021348,11348,Coogee - Clovelly
9789,sydney,12504149325,1149325,125041493,11493,Toongabbie - Constitution Hill
9790,sydney,11703133443,1133443,117031334,11334,Pyrmont - Ultimo
9791,sydney,12003139023,1139023,120031390,11390,Ashfield
9792,sydney,11703133733,1133733,117031337,11337,Sydney - Haymarket - The Rocks
9793,sydney,11801134304,1134304,118011343,11343,Double Bay - Bellevue Hill
9794,sydney,12101140224,1140224,121011402,11402,Willoughby - Castle Cove - Northbridge
9795,sydney,12702151630,1151630,127021516,11516,Fairfield - West
9796,sydney,12102157711,1157711,121021577,11577,Hornsby - East
9797,sydney,12103141215,1141215,121031412,11412,Wahroonga (East) - Warrawee
9798,sydney,12203143034,1143034,122031430,11430,Manly Vale - Allambie Heights
9799,sydney,12203143140,1143140,122031431,11431,Narrabeen - Collaroy
9800,sydney,11603131302,1131302,116031313,11313,Bidwill - Hebersham - Emerton
9801,sydney,12001138430,1138430,120011384,11384,Concord West - North Strathfield
9802,sydney,12001138455,1138455,120011384,11384,Concord West - North Strathfield
9803,sydney,12501158613,1158613,125011586,11586,Lidcombe
9804,sydney,12501158614,1158614,125011586,11586,Lidcombe
9805,sydney,11901136122,1136122,119011361,11361,Yagoona - Birrong
9806,sydney,12503148115,1148115,125031481,11481,Granville - Clyde
9807,sydney,12403146315,1146315,124031463,11463,Mulgoa - Luddenham - Orchard Hills
9808,sydney,10201103608,1103608,102011036,11036,Niagara Park - Lisarow
9809,sydney,12602159118,1159118,126021591,11591,Ryde
9810,sydney,12003139012,1139012,120031390,11390,Ashfield
9811,sydney,12701159614,1159614,127011596,11596,Hoxton Park - Carnes Hill - Horningsea Park
9812,sydney,11902136438,1136438,119021364,11364,Kingsgrove (North) - Earlwood
9813,sydney,11901135818,1135818,119011358,11358,Padstow
9814,sydney,11901135827,1135827,119011358,11358,Padstow
9815,sydney,11801134127,1134127,118011341,11341,Bondi Junction - Waverly
9816,sydney,11702132748,1132748,117021327,11327,Petersham - Stanmore
9817,sydney,10201103401,1103401,102011034,11034,Kincumber - Picketts Valley
9818,sydney,10202104808,1104808,102021048,11048,Gorokan - Kanwal - Charmhaven
9819,sydney,11701132242,1132242,117011322,11322,Mascot - Eastlakes
9820,sydney,11701132246,1132246,117011322,11322,Mascot - Eastlakes
9821,sydney,11501155505,1155505,115011555,11555,Castle Hill - North
9822,sydney,11602131008,1131008,116021310,11310,Parklea - Kellyville Ridge
9823,sydney,12403145709,1145709,124031457,11457,Cambridge Park
9824,sydney,12403145817,1145817,124031458,11458,Castlereagh - Cranebrook
9825,sydney,12801160451,1160451,128011604,11604,Cronulla - Kurnell - Bundeena
9826,sydney,12703159824,1159824,127031598,11598,Liverpool
9827,sydney,11901135408,1135408,119011354,11354,Bass Hill - Georges Hall
9828,sydney,12503148008,1148008,125031480,11480,Fairfield - East
9829,sydney,12503148343,1148343,125031483,11483,Guildford - South Granville
9830,sydney,12503148540,1148540,125031485,11485,Merrylands - Holroyd
9831,sydney,12502147717,1147717,125021477,11477,Ermington - Rydalmere
9832,sydney,12303144719,1144719,123031447,11447,Picton - Tahmoor - Buxton
9833,sydney,12701159609,1159609,127011596,11596,Hoxton Park - Carnes Hill - Horningsea Park
9834,sydney,11902136201,1136201,119021362,11362,Belmore - Belfield
9835,sydney,11902136722,1136722,119021367,11367,Roselands
9836,sydney,12504158929,1158929,125041589,11589,Wentworthville - Westmead
9837,sydney,12203143015,1143015,122031430,11430,Manly Vale - Allambie Heights
9838,sydney,11703133136,1133136,117031331,11331,Glebe - Forest Lodge
9839,sydney,12102140624,1140624,121021406,11406,Normanhurst - Thornleigh - Westleigh
9840,sydney,12601149532,1149532,126011495,11495,Epping - North Epping
9841,sydney,12602150038,1150038,126021500,11500,Macquarie Park - Marsfield
9842,sydney,12101139901,1139901,121011399,11399,Chatswood (West) - Lane Cove North
9843,sydney,12101140019,1140019,121011400,11400,Lane Cove - Greenwich
9844,sydney,12104141412,1141412,121041414,11414,Crows Nest - Waverton
9845,sydney,12104141714,1141714,121041417,11417,North Sydney - Lavender Bay
9846,sydney,12702151116,1151116,127021511,11511,Cabramatta - Lansvale
9847,sydney,12702151153,1151153,127021511,11511,Cabramatta - Lansvale
9848,sydney,12702151225,1151225,127021512,11512,Cabramatta West - Mount Pritchard
9849,sydney,12703159848,1159848,127031598,11598,Liverpool
9850,sydney,12203142718,1142718,122031427,11427,Forestville - Killarney Heights
9851,sydney,12102157704,1157704,121021577,11577,Hornsby - East
9852,sydney,12103141235,1141235,121031412,11412,Wahroonga (East) - Warrawee
9853,sydney,12405147047,1147047,124051470,11470,St Clair
9854,sydney,12405158109,1158109,124051581,11581,St Marys - North St Marys
9855,sydney,12403145812,1145812,124031458,11458,Castlereagh - Cranebrook
9856,sydney,12003157539,1157539,120031575,11575,Strathfield
9857,sydney,10201103604,1103604,102011036,11036,Niagara Park - Lisarow
9858,sydney,12602150311,1150311,126021503,11503,West Ryde - Meadowbank
9859,sydney,11503129904,1129904,115031299,11299,Bilpin - Colo - St Albans
9860,sydney,11503130023,1130023,115031300,11300,Kurrajong Heights - Ebenezer
9861,sydney,12002138916,1138916,120021389,11389,Lilyfield - Rozelle
9862,sydney,11703133242,1133242,117031332,11332,Newtown - Camperdown - Darlington
9863,sydney,12403146311,1146311,124031463,11463,Mulgoa - Luddenham - Orchard Hills
9864,sydney,11901135730,1135730,119011357,11357,Greenacre - Mount Lewis
9865,sydney,12701159615,1159615,127011596,11596,Hoxton Park - Carnes Hill - Horningsea Park
9866,sydney,12703152220,1152220,127031522,11522,Casula
9867,sydney,12503148213,1148213,125031482,11482,Greystanes - Pemulwuy
9868,sydney,11901135627,1135627,119011356,11356,Condell Park
9869,sydney,11901136010,1136010,119011360,11360,Revesby
9870,sydney,11901157212,1157212,119011572,11572,Bankstown - South
9871,sydney,11703133232,1133232,117031332,11332,Newtown - Camperdown - Darlington
9872,sydney,10201103239,1103239,102011032,11032,Gosford - Springfield
9873,sydney,11801134002,1134002,118011340,11340,Bondi Beach - North Bondi
9874,sydney,11801134106,1134106,118011341,11341,Bondi Junction - Waverly
9875,sydney,11802134813,1134813,118021348,11348,Coogee - Clovelly
9876,sydney,11802156935,1156935,118021569,11569,Randwick - North
9877,sydney,10202104510,1104510,102021045,11045,Blue Haven - San Remo
9878,sydney,10202104606,1104606,102021046,11046,Budgewoi - Buff Point - Halekulani
9879,sydney,10202105709,1105709,102021057,11057,Wyong
9880,sydney,10202105007,1105007,102021050,11050,Lake Munmorah - Mannering Park
9881,sydney,11701132211,1132211,117011322,11322,Mascot - Eastlakes
9882,sydney,11701132303,1132303,117011323,11323,Pagewood - Hillsdale - Daceyville
9883,sydney,11703133810,1133810,117031338,11338,Waterloo - Beaconsfield
9884,sydney,11501155401,1155401,115011554,11554,Castle Hill - East
9885,sydney,12403145807,1145807,124031458,11458,Castlereagh - Cranebrook
9886,sydney,12404146712,1146712,124041467,11467,Windsor - Bligh Park
9887,sydney,12802160726,1160726,128021607,11607,Engadine
9888,sydney,12701159723,1159723,127011597,11597,West Hoxton - Middleton Grange
9889,sydney,12504148923,1148923,125041489,11489,North Parramatta
9890,sydney,12301143549,1143549,123011435,11435,Mount Annan - Currans Hill
9891,sydney,12302143738,1143738,123021437,11437,Campbelltown - Woodbine
9892,sydney,11802157016,1157016,118021570,11570,Randwick - South
9893,sydney,11501129609,1129609,115011296,11296,West Pennant Hills
9894,sydney,11501155837,1155837,115011558,11558,Cherrybrook
9895,sydney,11601130710,1130710,116011307,11307,Lalor Park - Kings Langley
9896,sydney,12201141831,1141831,122011418,11418,Balgowlah - Clontarf - Seaforth
9897,sydney,12201141938,1141938,122011419,11419,Manly - Fairlight
9898,sydney,12101140214,1140214,121011402,11402,Willoughby - Castle Cove - Northbridge
9899,sydney,12104141433,1141433,121041414,11414,Crows Nest - Waverton
9900,sydney,11703133143,1133143,117031331,11331,Glebe - Forest Lodge
9901,sydney,11703133144,1133144,117031331,11331,Glebe - Forest Lodge
9902,sydney,12002138703,1138703,120021387,11387,Balmain
9903,sydney,12003139103,1139103,120031391,11391,Burwood - Croydon
9904,sydney,12601149646,1149646,126011496,11496,Pennant Hills - Cheltenham
9905,sydney,12101140103,1140103,121011401,11401,St Leonards - Naremburn
9906,sydney,12702151139,1151139,127021511,11511,Cabramatta - Lansvale
9907,sydney,12702151610,1151610,127021516,11516,Fairfield - West
9908,sydney,12303144601,1144601,123031446,11446,Douglas Park - Appin
9909,sydney,12101140268,1140268,121011402,11402,Willoughby - Castle Cove - Northbridge
9910,sydney,12602149823,1149823,126021498,11498,Gladesville - Huntleys Point
9911,sydney,11603131919,1131919,116031319,11319,Rooty Hill - Minchinbury
9912,sydney,12405147006,1147006,124051470,11470,St Clair
9913,sydney,12405158012,1158012,124051580,11580,Colyton - Oxley Park
9914,sydney,12405158013,1158013,124051580,11580,Colyton - Oxley Park
9915,sydney,12405158014,1158014,124051580,11580,Colyton - Oxley Park
9916,sydney,11602131032,1131032,116021310,11310,Parklea - Kellyville Ridge
9917,sydney,11903137457,1137457,119031374,11374,South Hurstville - Blakehurst
9918,sydney,12203142416,1142416,122031424,11424,Beacon Hill - Narraweena
9919,sydney,12403145824,1145824,124031458,11458,Castlereagh - Cranebrook
9920,sydney,12501147308,1147308,125011473,11473,Homebush Bay - Silverwater
9921,sydney,11901135721,1135721,119011357,11357,Greenacre - Mount Lewis
9922,sydney,11901157114,1157114,119011571,11571,Bankstown - North
9923,sydney,11903136941,1136941,119031369,11369,Mortdale - Penshurst
9924,sydney,10201104226,1104226,102011042,11042,Woy Woy - Blackwall
9925,sydney,11903137438,1137438,119031374,11374,South Hurstville - Blakehurst
9926,sydney,12802153644,1153644,128021536,11536,Oyster Bay - Como - Jannali
9927,sydney,12301143326,1143326,123011433,11433,Camden - Ellis Lane
9928,sydney,12701150437,1150437,127011504,11504,Ashcroft - Busby - Miller
9929,sydney,11904137638,1137638,119041376,11376,Bexley
9930,sydney,11901135928,1135928,119011359,11359,Panania - Milperra - Picnic Point
9931,sydney,11801134511,1134511,118011345,11345,Paddington - Moore Park
9932,sydney,10201103914,1103914,102011039,11039,Terrigal - North Avoca
9933,sydney,12401144910,1144910,124011449,11449,Blackheath - Megalong Valley
9934,sydney,10202105325,1105325,102021053,11053,The Entrance
9935,sydney,10202105327,1105327,102021053,11053,The Entrance
9936,sydney,11801133936,1133936,118011339,11339,Bondi - Tamarama - Bronte
9937,sydney,11802135006,1135006,118021350,11350,Malabar - La Perouse - Chifley
9938,sydney,11701132312,1132312,117011323,11323,Pagewood - Hillsdale - Daceyville
9939,sydney,11701132314,1132314,117011323,11323,Pagewood - Hillsdale - Daceyville
9940,sydney,11802156813,1156813,118021568,11568,Maroubra - West
9941,sydney,10201102916,1102916,102011029,11029,Box Head - MacMasters Beach
9942,sydney,10202104802,1104802,102021048,11048,Gorokan - Kanwal - Charmhaven
9943,sydney,11701132115,1132115,117011321,11321,Botany
9944,sydney,11901136130,1136130,119011361,11361,Yagoona - Birrong
9945,sydney,12503148031,1148031,125031480,11480,Fairfield - East
9946,sydney,12503148430,1148430,125031484,11484,Guildford West - Merrylands West
9947,sydney,10201104003,1104003,102011040,11040,Umina - Booker Bay - Patonga
9948,sydney,12801153136,1153136,128011531,11531,Sylvania - Taren Point
9949,sydney,12502147815,1147815,125021478,11478,Oatlands - Dundas Valley
9950,sydney,12502147821,1147821,125021478,11478,Oatlands - Dundas Valley
9951,sydney,12301143426,1143426,123011434,11434,Elderslie - Harrington Park
9952,sydney,12301143429,1143429,123011434,11434,Elderslie - Harrington Park
9953,sydney,11703133218,1133218,117031332,11332,Newtown - Camperdown - Darlington
9954,sydney,11902136315,1136315,119021363,11363,Canterbury (South) - Campsie
9955,sydney,12504158903,1158903,125041589,11589,Wentworthville - Westmead
9956,sydney,12201141903,1141903,122011419,11419,Manly - Fairlight
9957,sydney,12101140205,1140205,121011402,11402,Willoughby - Castle Cove - Northbridge
9958,sydney,12104141325,1141325,121041413,11413,Cremorne - Cammeray
9959,sydney,12104141605,1141605,121041416,11416,Neutral Bay - Kirribilli
9960,sydney,12103141006,1141006,121031410,11410,St Ives
9961,sydney,12601149608,1149608,126011496,11496,Pennant Hills - Cheltenham
9962,sydney,11703133343,1133343,117031333,11333,Potts Point - Woolloomooloo
9963,sydney,11703133620,1133620,117031336,11336,Surry Hills
9964,sydney,11703133736,1133736,117031337,11337,Sydney - Haymarket - The Rocks
9965,sydney,12101139903,1139903,121011399,11399,Chatswood (West) - Lane Cove North
9966,sydney,12101140027,1140027,121011400,11400,Lane Cove - Greenwich
9967,sydney,12104141731,1141731,121041417,11417,North Sydney - Lavender Bay
9968,sydney,12702151510,1151510,127021515,11515,Fairfield
9969,sydney,11501155915,1155915,115011559,11559,Kellyville
9970,sydney,11504130225,1130225,115041302,11302,Rouse Hill - Beaumont Hills
9971,sydney,12401145413,1145413,124011454,11454,Springwood - Winmalee
9972,sydney,12202142206,1142206,122021422,11422,Newport - Bilgola
9973,sydney,12202142344,1142344,122021423,11423,Warriewood - Mona Vale
9974,sydney,11904137933,1137933,119041379,11379,Kogarah Bay - Carlton - Allawah
9975,sydney,11904138218,1138218,119041382,11382,Sans Souci - Ramsgate
9976,sydney,12203142402,1142402,122031424,11424,Beacon Hill - Narraweena
9977,sydney,12203142645,1142645,122031426,11426,Dee Why - North Curl Curl
9978,sydney,11603131641,1131641,116031316,11316,Lethbridge Park - Tregear
9979,sydney,11902157303,1157303,119021573,11573,Lakemba
9980,sydney,12503148113,1148113,125031481,11481,Granville - Clyde
9981,sydney,10201103201,1103201,102011032,11032,Gosford - Springfield
9982,sydney,10201104319,1104319,102011043,11043,Wyoming
9983,sydney,12602159108,1159108,126021591,11591,Ryde
9984,sydney,10201103013,1103013,102011030,11030,Calga - Kulnura
9985,sydney,12802153425,1153425,128021534,11534,Illawong - Alfords Point
9986,sydney,12002138833,1138833,120021388,11388,Leichhardt - Annandale
9987,sydney,12303144815,1144815,123031448,11448,The Oaks - Oakdale
9988,sydney,11904138111,1138111,119041381,11381,Rockdale - Banksia
9989,sydney,12702150936,1150936,127021509,11509,Bonnyrigg Heights - Bonnyrigg
9990,sydney,12703160027,1160027,127031600,11600,Prestons - Edmondson Park
9991,sydney,11601156111,1156111,116011561,11561,Blacktown (West)
9992,sydney,11901135618,1135618,119011356,11356,Condell Park
9993,sydney,11901135908,1135908,119011359,11359,Panania - Milperra - Picnic Point
9994,sydney,11702132725,1132725,117021327,11327,Petersham - Stanmore
9995,sydney,12802153701,1153701,128021537,11537,Royal National Park
9996,sydney,12701159428,1159428,127011594,11594,Green Valley
9997,sydney,12502147808,1147808,125021478,11478,Oatlands - Dundas Valley
9998,sydney,12502147813,1147813,125021478,11478,Oatlands - Dundas Valley
9999,sydney,12504149246,1149246,125041492,11492,Parramatta - Rosehill
10000,sydney,12301143537,1143537,123011435,11435,Mount Annan - Currans Hill
10001,sydney,12302143725,1143725,123021437,11437,Campbelltown - Woodbine
10002,sydney,12301143512,1143512,123011435,11435,Mount Annan - Currans Hill
10003,sydney,12701150609,1150609,127011506,11506,Cobbitty - Leppington
10004,sydney,12003139403,1139403,120031394,11394,Dulwich Hill - Lewisham
10005,sydney,11601130754,1130754,116011307,11307,Lalor Park - Kings Langley
10006,sydney,11501129026,1129026,115011290,11290,Baulkham Hills (East)
10007,sydney,12101140044,1140044,121011400,11400,Lane Cove - Greenwich
10008,sydney,12703159833,1159833,127031598,11598,Liverpool
10009,sydney,12101139806,1139806,121011398,11398,Chatswood (East) - Artarmon
10010,sydney,12103140814,1140814,121031408,11408,Lindfield - Roseville
10011,sydney,12103140851,1140851,121031408,11408,Lindfield - Roseville
10012,sydney,12602150131,1150131,126021501,11501,North Ryde - East Ryde
10013,sydney,11501155845,1155845,115011558,11558,Cherrybrook
10014,sydney,11501155807,1155807,115011558,11558,Cherrybrook
10015,sydney,12103140805,1140805,121031408,11408,Lindfield - Roseville
10016,sydney,12103141007,1141007,121031410,11410,St Ives
10017,sydney,12103141016,1141016,121031410,11410,St Ives
10018,sydney,12203142853,1142853,122031428,11428,Frenchs Forest - Belrose
10019,sydney,12405158003,1158003,124051580,11580,Colyton - Oxley Park
10020,sydney,11504130202,1130202,115041302,11302,Rouse Hill - Beaumont Hills
10021,sydney,11504130238,1130238,115041302,11302,Rouse Hill - Beaumont Hills
10022,sydney,11904137913,1137913,119041379,11379,Kogarah Bay - Carlton - Allawah
10023,sydney,12003157546,1157546,120031575,11575,Strathfield
10024,sydney,12501158233,1158233,125011582,11582,Auburn - Central
10025,sydney,12501158506,1158506,125011585,11585,Berala
10026,sydney,12003139636,1139636,120031396,11396,Homebush
10027,sydney,12503148561,1148561,125031485,11485,Merrylands - Holroyd
10028,sydney,10202104405,1104405,102021044,11044,Bateau Bay - Killarney Vale
10029,sydney,10202104719,1104719,102021047,11047,Chittaway Bay - Tumbi Umbi
10030,sydney,11903137018,1137018,119031370,11370,Narwee - Beverly Hills
10031,sydney,12602149702,1149702,126021497,11497,Eastwood - Denistone
10032,sydney,11801133917,1133917,118011339,11339,Bondi - Tamarama - Bronte
10033,sydney,11802135020,1135020,118021350,11350,Malabar - La Perouse - Chifley
10034,sydney,10202104847,1104847,102021048,11048,Gorokan - Kanwal - Charmhaven
10035,sydney,11702132634,1132634,117021326,11326,Marrickville
10036,sydney,11602131063,1131063,116021310,11310,Parklea - Kellyville Ridge
10037,sydney,11602131233,1131233,116021312,11312,Riverstone - Marsden Park
10038,sydney,12403145819,1145819,124031458,11458,Castlereagh - Cranebrook
10039,sydney,12801160403,1160403,128011604,11604,Cronulla - Kurnell - Bundeena
10040,sydney,12703160035,1160035,127031600,11600,Prestons - Edmondson Park
10041,sydney,12503148531,1148531,125031485,11485,Merrylands - Holroyd
10042,sydney,12801152911,1152911,128011529,11529,Gymea - Grays Point
10043,sydney,12801153004,1153004,128011530,11530,Miranda - Yowie Bay
10044,sydney,12602149717,1149717,126021497,11497,Eastwood - Denistone
10045,sydney,12504148916,1148916,125041489,11489,North Parramatta
10046,sydney,12302143806,1143806,123021438,11438,Claymore - Eagle Vale - Raby
10047,sydney,11802134836,1134836,118021348,11348,Coogee - Clovelly
10048,sydney,11501155617,1155617,115011556,11556,Castle Hill - South
10049,sydney,12504149312,1149312,125041493,11493,Toongabbie - Constitution Hill
10050,sydney,12504158814,1158814,125041588,11588,Pendle Hill - Girraween
10051,sydney,12101140235,1140235,121011402,11402,Willoughby - Castle Cove - Northbridge
10052,sydney,12104141557,1141557,121041415,11415,Mosman
10053,sydney,11703133408,1133408,117031334,11334,Pyrmont - Ultimo
10054,sydney,11501129615,1129615,115011296,11296,West Pennant Hills
10055,sydney,12102140603,1140603,121021406,11406,Normanhurst - Thornleigh - Westleigh
10056,sydney,12601149536,1149536,126011495,11495,Epping - North Epping
10057,sydney,12104141408,1141408,121041414,11414,Crows Nest - Waverton
10058,sydney,12702152009,1152009,127021520,11520,St Johns Park - Wakeley
10059,sydney,12703159851,1159851,127031598,11598,Liverpool
10060,sydney,12302143607,1143607,123021436,11436,Bradbury - Wedderburn
10061,sydney,12102140313,1140313,121021403,11403,Asquith - Mount Colah
10062,sydney,12103141003,1141003,121031410,11410,St Ives
10063,sydney,11502129753,1129753,115021297,11297,Dural - Kenthurst - Wisemans Ferry
10064,sydney,12202142215,1142215,122021422,11422,Newport - Bilgola
10065,sydney,12203142636,1142636,122031426,11426,Dee Why - North Curl Curl
10066,sydney,12003139614,1139614,120031396,11396,Homebush
10067,sydney,12003157528,1157528,120031575,11575,Strathfield
10068,sydney,12501158227,1158227,125011582,11582,Auburn - Central
10069,sydney,12501158302,1158302,125011583,11583,Auburn - North
10070,sydney,12001138302,1138302,120011383,11383,Concord - Mortlake - Cabarita
10071,sydney,11903136903,1136903,119031369,11369,Mortdale - Penshurst
10072,sydney,12802153509,1153509,128021535,11535,Menai - Lucas Heights - Woronora
10073,sydney,12002138824,1138824,120021388,11388,Leichhardt - Annandale
10074,sydney,12003139512,1139512,120031395,11395,Haberfield - Summer Hill
10075,sydney,12003139527,1139527,120031395,11395,Haberfield - Summer Hill
10076,sydney,12302143708,1143708,123021437,11437,Campbelltown - Woodbine
10077,sydney,11904138132,1138132,119041381,11381,Rockdale - Banksia
10078,sydney,11902136622,1136622,119021366,11366,Punchbowl
10079,sydney,11902136628,1136628,119021366,11366,Punchbowl
10080,sydney,11902136630,1136630,119021366,11366,Punchbowl
10081,sydney,11902157416,1157416,119021574,11574,Wiley Park
10082,sydney,12701150407,1150407,127011504,11504,Ashcroft - Busby - Miller
10083,sydney,12702151013,1151013,127021510,11510,Bossley Park - Abbotsbury
10084,sydney,11901135628,1135628,119011356,11356,Condell Park
10085,sydney,11801134322,1134322,118011343,11343,Double Bay - Bellevue Hill
10086,sydney,10202105306,1105306,102021053,11053,The Entrance
10087,sydney,10201103805,1103805,102011038,11038,Saratoga - Davistown
10088,sydney,10202104617,1104617,102021046,11046,Budgewoi - Buff Point - Halekulani
10089,sydney,11701132205,1132205,117011322,11322,Mascot - Eastlakes
10090,sydney,11701132309,1132309,117011323,11323,Pagewood - Hillsdale - Daceyville
10091,sydney,11703133035,1133035,117031330,11330,Erskineville - Alexandria
10092,sydney,12403145902,1145902,124031459,11459,Emu Plains - Leonay
10093,sydney,12702151703,1151703,127021517,11517,Greenfield Park - Prairiewood
10094,sydney,12502147709,1147709,125021477,11477,Ermington - Rydalmere
10095,sydney,12302143845,1143845,123021438,11438,Claymore - Eagle Vale - Raby
10096,sydney,12701159617,1159617,127011596,11596,Hoxton Park - Carnes Hill - Horningsea Park
10097,sydney,11902136233,1136233,119021362,11362,Belmore - Belfield
10098,sydney,11802134858,1134858,118021348,11348,Coogee - Clovelly
10099,sydney,12104141434,1141434,121041414,11414,Crows Nest - Waverton
10100,sydney,12002138705,1138705,120021387,11387,Balmain
10101,sydney,11801134409,1134409,118011344,11344,Dover Heights
10102,sydney,11703133716,1133716,117031337,11337,Sydney - Haymarket - The Rocks
10103,sydney,11703133718,1133718,117031337,11337,Sydney - Haymarket - The Rocks
10104,sydney,12104141624,1141624,121041416,11416,Neutral Bay - Kirribilli
10105,sydney,12104141706,1141706,121041417,11417,North Sydney - Lavender Bay
10106,sydney,12601149518,1149518,126011495,11495,Epping - North Epping
10107,sydney,12101139820,1139820,121011398,11398,Chatswood (East) - Artarmon
10108,sydney,12101140010,1140010,121011400,11400,Lane Cove - Greenwich
10109,sydney,12702151106,1151106,127021511,11511,Cabramatta - Lansvale
10110,sydney,12602150110,1150110,126021501,11501,North Ryde - East Ryde
10111,sydney,12103140941,1140941,121031409,11409,Pymble
10112,sydney,12001138334,1138334,120011383,11383,Concord - Mortlake - Cabarita
10113,sydney,12405147010,1147010,124051470,11470,St Clair
10114,sydney,12203142513,1142513,122031425,11425,Cromer
10115,sydney,12203142651,1142651,122031426,11426,Dee Why - North Curl Curl
10116,sydney,12403145825,1145825,124031458,11458,Castlereagh - Cranebrook
10117,sydney,12501158410,1158410,125011584,11584,Auburn - South
10118,sydney,12501158503,1158503,125011585,11585,Berala
10119,sydney,12503148333,1148333,125031483,11483,Guildford - South Granville
10120,sydney,12403146012,1146012,124031460,11460,Glenmore Park - Regentville
10121,sydney,10201104124,1104124,102011041,11041,Wamberal - Forresters Beach
10122,sydney,10202104732,1104732,102021047,11047,Chittaway Bay - Tumbi Umbi
10123,sydney,11903136940,1136940,119031369,11369,Mortdale - Penshurst
10124,sydney,12602150330,1150330,126021503,11503,West Ryde - Meadowbank
10125,sydney,10202105511,1105511,102021055,11055,Tuggerah - Kangy Angy
10126,sydney,11601130415,1130415,116011304,11304,Blacktown (North) - Marayong
10127,sydney,11603131350,1131350,116031313,11313,Bidwill - Hebersham - Emerton
10128,sydney,11902157312,1157312,119021573,11573,Lakemba
10129,sydney,11902157315,1157315,119021573,11573,Lakemba
10130,sydney,11904137817,1137817,119041378,11378,Kogarah
10131,sydney,12503148249,1148249,125031482,11482,Greystanes - Pemulwuy
